,EP,BP,SP,MOM_12_1,REV_1M,ROE_TTM,GPM_change,VOL_20D,IVOL,TURN_1M,AMIHUD
2019-11,0.020168418806705304,-0.1367022261010854,-0.01481465764532163,0.12417576134273105,-0.03353594220303913,0.1934955551459268,0.02020488505891853,0.12407384858649834,-0.06424638632691783,-0.09343324970415759,0.17514906907869834
2019-12,-0.04080949120450023,-0.17793784583605804,-0.03359432145269034,0.09661003951753179,0.008003873462429676,0.16599655658170456,-0.05087401730753227,0.20090283759702898,-0.07904042214829773,-0.026526894298866312,0.11970370059336018
2020-01,-0.041528621539161134,-0.16326136209483605,-0.05614194899732211,0.07988509044807775,0.021371002758849914,0.14530897466709547,-0.056080323090199335,0.17151159242057862,-0.051076477814970635,0.024809894477596732,0.18902471169131219
2020-02,-0.03709551143298161,-0.20508165581411383,-0.038480233083286346,0.18385873928644944,0.06608291891943918,0.1946497921093427,0.018370419570309625,0.12498919487154166,-0.022365230453730792,-0.005196037060297943,0.10383026739850688
2020-03,-0.03604157735551312,-0.17230481113074722,-0.06846011637755137,0.1867358793504473,0.05945298737479318,0.19942602521026398,0.00965890441322211,0.10795330452867236,0.019838094406066504,-0.025287051143734036,0.11484124870898874
2020-04,-0.055875480059559356,-0.17414964221779045,-0.19536056675815855,0.15165528961979194,-0.011667503543843223,0.17972343508352523,0.04813772731760942,0.12455262524382649,0.0005238380971886319,-0.004055112678344294,0.054298779380362386
2020-05,-0.0620249657329198,-0.1181542880545066,-0.20160162458700023,0.12149638680219516,-0.003906409069460852,0.10857752763775387,0.05254559833803867,0.18850410668850334,-0.0419076827525331,0.003218057989522028,0.09806335234756645
2020-06,-0.09004708300215675,-0.10884463135419405,-0.23473660312486674,0.11172352008409593,0.026628457593195768,0.09881584691541291,0.029500413167747853,0.17226302924391734,-0.032880050514246875,0.008542905600587295,0.08601745939957849
2020-07,-0.11244472500639896,-0.10524665571461536,-0.18864498862923904,0.11344076918045919,0.02636289109244673,0.09519747775272193,0.049231633987915586,0.17022516043700003,-0.01888139741343769,0.011952854262557105,0.10837144652320842
2020-08,-0.12585196357758893,-0.10908715334244379,-0.14716202454064628,0.09868420586586261,0.01768567642989122,0.09703793201948471,0.058293658094015315,0.14915330852488745,-0.05799237926715064,0.01936451331688787,0.1196871850211412
2020-09,-0.19184058019640676,-0.10720333028626437,-0.10868587087807306,0.12800662282061942,0.019587767595059292,0.08064833874502375,0.0990720224640728,0.14489339738727702,-0.0247078182359069,-0.019108242155913977,0.07624600923538265
2020-10,-0.2663059726786553,-0.1344152965727519,-0.07114963993821123,0.11537937923104219,0.012877567256564167,0.08982093418761411,0.0565109989977729,0.13415202542952306,-0.049380112336492935,-0.04545463692909211,0.024553436442280103
2020-11,-0.2650932365535253,-0.1353288852474278,-0.0466967966758588,0.0987983879179837,0.012681834810181886,0.09698961265320502,0.07440035955553063,0.12098970578126099,-0.07786982559367189,-0.058975963370023254,0.01217539184133058
2020-12,-0.20605906425599488,-0.1292294311571112,-0.05219366829327689,0.11539427527777397,-0.006768753802734739,0.11305125181397221,0.09614703998363028,0.11115314110049483,-0.06374286371038447,-0.09938070044413408,-0.006879810160492372
2021-01,-0.19088464301895816,-0.11518695625954038,-0.048317068431247036,0.1100034852038616,0.02404306432024218,0.10378223802319533,0.07423949572664922,0.10711368670152185,-0.06403189877333619,-0.136300573607144,-0.026096889934304045
2021-02,-0.1164270005236348,-0.11802196805208542,0.028808123359965843,0.09144539700121297,-0.02123042190030869,0.12783191056617257,0.08904185289941174,0.08717363247690224,-0.11013557996668914,-0.19016862283581945,-0.019715490417797035
2021-03,-0.12908928584482693,-0.13146714953814473,0.017264829127047635,0.09344981449857198,-0.01781813621752619,0.11918535804062166,0.07169417256823768,0.10787970898249277,-0.1430492780965129,-0.15159080975478267,0.01751145733123491
