,EP,BP,SP,MOM_12_1,REV_1M,ROE_TTM,GPM_change,VOL_20D,IVOL,TURN_1M,AMIHUD
2020-08,-0.10898959670997146,-0.13136382805881494,-0.07521315872428508,0.13297886708271656,0.019527042120685026,0.08764817532725448,0.04649503338843211,0.19661673136649838,-0.04650453126750866,0.01479926700237755,0.13986376895145577
2020-09,-0.15078224101570298,-0.13340134683105365,-0.05845485808054292,0.17267044657916394,0.02226283328907527,0.07430266200218918,0.07239164171554226,0.19688785652301458,-0.020890230027438263,-0.015187194623229903,0.08276868931304703
2020-10,-0.18747568454088312,-0.17293642770962592,-0.042638491006766054,0.15923528620743244,0.014422864446943387,0.08557945403114271,0.042474972888208194,0.18277592431987866,-0.04418747748729996,-0.04212778172038048,0.026145635641439003
2020-11,-0.1793390928979313,-0.17641195135290652,-0.030790155577325683,0.1409017705482025,0.014640832413682458,0.09063301528499448,0.05910508043002317,0.17004477784384187,-0.0674911558920423,-0.057306317393564114,0.013335850365485659
2020-12,-0.1644392784651975,-0.1655377462679065,-0.03503979252093262,0.17663062635373833,-0.006834247741634259,0.096040428611874,0.06408226080670432,0.14664726235917108,-0.04898776400996679,-0.08817302538161051,-0.007587567481264076
2021-01,-0.15437403644021455,-0.15221661349314536,-0.033283168131205805,0.1698655721539265,0.031796043004912546,0.09092836482603386,0.05061675493579008,0.14431607065574567,-0.048572848517668056,-0.09439736522494366,-0.02963316261641393
2021-02,-0.13954536721338148,-0.152567468971108,0.02521701867872339,0.1534988465529897,-0.028637927734267928,0.10376320014068494,0.050160329564069905,0.12821048847607963,-0.07373435653168062,-0.12478063716341886,-0.019884358973595584
2021-03,-0.14811153286178613,-0.16247286836955468,0.014820840720163283,0.15278327632901512,-0.022875107038980755,0.09966022476643728,0.03955568145321604,0.14632611533491124,-0.0853870825670494,-0.10797309148617486,0.020034179072711187
2021-04,-0.18578237260608393,-0.12639484849871307,0.026378326399128103,0.14522956390836309,0.04170189070042143,0.07381742767138885,0.03049187046945,0.13022042647363388,-0.08078781329181371,-0.12872370409120062,0.030471755889803415
2021-05,-0.1813827401117126,-0.1310984726632812,0.024010648239975306,0.14944814150927774,0.06432747415662934,0.0719350486536375,0.0518900107970715,0.1403135587733832,-0.08246952667772062,-0.09680404718671863,-0.006320331230592461
2021-06,-0.1883594056905107,-0.12492902315585923,0.008076289536060263,0.13537674321216253,0.11600567778132045,0.04289778469730859,0.07654959792845116,0.1496682384864063,-0.04853461119611081,-0.1045583869250118,0.005044241390798187
2021-07,-0.1746915714011384,-0.11925304201246542,-0.008641913994679992,0.13569566988995105,0.13468557162641748,0.0316083495606737,0.06689428898493494,0.15601562724476045,-0.05964559194363702,-0.10214212606862594,-0.010726247272715638
