date,REV_1D,MOM_5D,MOM_20D,MOM_60D,VOL_20D,TURN_5D,TURN_20D,AMIHUD_20D,VOLUME_RATIO_5_20,BIAS_20,RANGE_20D,SIZE,BETA_60D
2016-09-07,0.016197946651614035,-0.09570307114376168,-0.11535873197209225,-0.1371516027601605,-0.03858201199908232,-0.0762650811943926,-0.048478579402011834,0.13508141936439663,-0.04138963160307907,-0.10872872372198936,-0.04733021868901206,0.09950383578165599,0.040229145716751645
2016-09-14,0.008549901807243777,-0.09481141066270514,-0.10945796077702499,-0.13610639740624522,-0.03733798272666596,-0.0787629948309796,-0.050153248794392924,0.14623015032246364,-0.04202615321681819,-0.10167193169169149,-0.049660567586080236,0.10508735197968615,0.04014394819800274
2016-09-23,0.010989327182047783,-0.09021795779919317,-0.11115739654231854,-0.13464198090532198,-0.04198574804262342,-0.07985215018288833,-0.05260187876047509,0.1450189796591031,-0.039098232474258775,-0.10321455115511124,-0.05095596767060441,0.10089720706175406,0.039368622564299925
2016-09-30,0.013457536787652775,-0.08653001483519868,-0.09905976766586624,-0.12491820049353443,-0.05291512999607646,-0.08790723470489271,-0.058492219521023806,0.14421107083110976,-0.049953173253036776,-0.09503746195514359,-0.06036587241308185,0.09734459615013175,0.029807721393251257
2016-10-14,0.010526955972537326,-0.09260157601547257,-0.09807551984993881,-0.11982207217167581,-0.06106284333079635,-0.09015962001989103,-0.0612404533104367,0.1351928752418617,-0.052541245345066115,-0.09850686972986714,-0.06392441351396304,0.09193858852044173,0.024406966978051666
2016-10-21,0.012577132400453715,-0.08904493450173105,-0.09776134025754815,-0.10692856998909224,-0.07419007862636756,-0.09810107601714288,-0.07078804506804727,0.12742207559675806,-0.054983775063951794,-0.10020223082481342,-0.07164005818008168,0.08447038147261017,0.011890302001401879
2016-10-28,0.011989582814335528,-0.08832838598131335,-0.0989737740793364,-0.10358889021373636,-0.07761626164621382,-0.09982991272847204,-0.07367656465902811,0.12850192918390393,-0.05257588947456751,-0.09982311272855944,-0.07176385684571186,0.08587065271357472,0.00746118693124695
2016-11-04,0.010660413935011359,-0.08687862178641846,-0.100558715774478,-0.10210527565758387,-0.0829874441185742,-0.0988056195966813,-0.07439980363106782,0.1291506689638254,-0.04285863215971619,-0.09848453784385035,-0.07563193567101227,0.0907919829913352,0.006686347870445586
2016-11-11,0.011170827142164441,-0.08523367611644814,-0.10027092272345828,-0.1048892514435095,-0.08568994485141142,-0.1009441871331527,-0.07715606830644224,0.125655569601197,-0.03837619937405573,-0.0969936676482718,-0.07862928771508541,0.08599074986549549,0.008999648079307943
2016-11-18,0.01284542591545454,-0.08017941412684927,-0.10026927084074508,-0.1015276816247939,-0.09359304876428788,-0.10800125843086353,-0.08608123317925015,0.12359378509935189,-0.035109068197586676,-0.09340078100933859,-0.08481483637438222,0.07934434149262268,0.0012398549444732406
2016-11-25,0.0066923577751379845,-0.07622768729163788,-0.10041399980103848,-0.10072644836240294,-0.10241572084326953,-0.11678358781102476,-0.09620658494015917,0.11367544815380336,-0.02963615227460504,-0.09035519345111963,-0.0910013241230027,0.06709248640758468,-0.008773008765213948
2016-12-02,0.004524775316144332,-0.07107240051410402,-0.10261199743899228,-0.09815537726992135,-0.10792162388348228,-0.12152717719443992,-0.10333189218371525,0.10787100351212571,-0.023624031504008,-0.08773779658544463,-0.09532731776115896,0.0569198829435579,-0.019374723892905597
2016-12-09,0.004584548660595397,-0.07315622883805384,-0.10028881312927024,-0.09751002067571049,-0.10721523116780712,-0.1254396947084347,-0.1067851000438543,0.10938388085060463,-0.019445266808155386,-0.08522948944181259,-0.0970174888686466,0.05368760997607893,-0.020256626830976048
2016-12-16,0.0027874050660315953,-0.07408053314418693,-0.10078622035219797,-0.10009353971501904,-0.10902401904524349,-0.12545371709821332,-0.10687334986929121,0.10933607566122229,-0.017369224111525194,-0.08600396791803416,-0.0969441871297868,0.05220999064388552,-0.019037770245362514
2016-12-23,-0.0012379251951068714,-0.06989189202074661,-0.09475966164075694,-0.10197764525848278,-0.11390816390078391,-0.1269107149658107,-0.11075808463836029,0.11055880111430251,-0.012877763568622837,-0.07891301460386986,-0.10056091006857493,0.04995288178545611,-0.02769254123912582
2016-12-30,-0.0007926550366483301,-0.07256518000392591,-0.09868302041737348,-0.09823119457004685,-0.11272556801743622,-0.12719766978459487,-0.11021043782332669,0.11265289155136474,-0.013312137236645167,-0.0831985993815403,-0.09638107139095778,0.0529346104376633,-0.02111496434847618
2017-01-09,-0.005866557691337865,-0.07362817628682045,-0.09794478292576692,-0.09291339393122343,-0.11585184989917542,-0.13220828242304655,-0.1141796911345801,0.10640459915243572,-0.013629287230937587,-0.08436035200669478,-0.09593555335574215,0.047545246288780436,-0.019532227673458392
2017-01-16,-0.00545993538901089,-0.07345157275224168,-0.10134639313541038,-0.08004452079861357,-0.11644363610435716,-0.13760784408838764,-0.11779458340336361,0.10215500536607329,-0.0169225190189865,-0.08806595516740469,-0.09609416938545251,0.045513141693840284,-0.019100723696857717
2017-01-23,-0.00022750376333404714,-0.08121403044482008,-0.10578534991484294,-0.07551022170429535,-0.11182276469135195,-0.13289297042331497,-0.11238425459121075,0.10897642748641702,-0.019538253678639983,-0.09289651367918063,-0.09665285969087117,0.05460707035415384,-0.007491779577567445
2017-02-06,0.007099393334804148,-0.07345029021043367,-0.09903825282884407,-0.07789888020494203,-0.11175159286586905,-0.13320921786955708,-0.11404072820924065,0.10901246471506307,-0.015724854493522972,-0.08590222887868754,-0.1051990582193973,0.053357547407594366,-0.014315490762044168
2017-02-13,0.01143129864422965,-0.07824085961649871,-0.10386102527404366,-0.07730096729114241,-0.1119099198976252,-0.12911683330298113,-0.10916018111475005,0.10506852484544182,-0.016437897764728347,-0.09494789913460094,-0.1001011119775388,0.05583990773717413,-0.006583573399245145
2017-02-20,0.013633585754666045,-0.07086784071984166,-0.09226954850561016,-0.07769346904851865,-0.11497333031936831,-0.1331007449513332,-0.11222911624930515,0.1030731309758851,-0.01556834484936399,-0.08786224825553851,-0.11281346229013484,0.05193713566070484,-0.013978042419729535
2017-02-27,0.011941134704278076,-0.06748261644299455,-0.08517006202716373,-0.07604683100099459,-0.11921174803157795,-0.13333772035187488,-0.11183555058208934,0.10435739959987281,-0.017047465147687915,-0.08275095162795021,-0.11792968279814743,0.05249845639050831,-0.020390381294860385
2017-03-06,0.013743378656751912,-0.05851125390674567,-0.08022101186981873,-0.08214681407099342,-0.11966356708690792,-0.1348307373314568,-0.11293016515992074,0.11944461921536646,-0.0124679207411334,-0.07226614375520746,-0.11985599816119583,0.06479731697794652,-0.009121073066555149
2017-03-13,0.022899696203410397,-0.06989485447001521,-0.08428911413013321,-0.08852177609621019,-0.10844590108135062,-0.12439061267224943,-0.10017482712308444,0.123545811230025,-0.014017361513797217,-0.07985615277113767,-0.10772950014878056,0.07591870864533388,0.0003156839144722037
2017-03-20,0.023747646097619143,-0.06536556972126355,-0.07415829899510694,-0.0848753990018537,-0.1147118240578381,-0.12661898891772913,-0.10358555232235128,0.13602826357482325,-0.0034530633200751553,-0.07053284968964242,-0.1107859653876881,0.08569026303326467,-0.0004463158807445392
2017-03-27,0.0278900672415034,-0.06697342064124949,-0.06241490152071946,-0.06751153509266823,-0.12441213620090001,-0.13556969873500208,-0.11495587026344199,0.1290392860475704,0.004019932350704384,-0.05704008938079093,-0.1197360189353821,0.07327718777360946,-0.017159855816457934
2017-04-05,0.026982163730960584,-0.06519292537143469,-0.04830954916891462,-0.046027649772114855,-0.13574045382657482,-0.15195080316181003,-0.1304247724230003,0.12373339788029286,-0.00027417224110473653,-0.04726782211121691,-0.13076130724807458,0.05652974812504884,-0.03680523493945207
2017-04-12,0.024742619872101242,-0.05523885776410957,-0.04481556801279556,-0.04349117957365327,-0.14270992750101183,-0.15829831357449678,-0.13878403068629325,0.11687448726441205,0.0076583862135481936,-0.040554902882528984,-0.13517979572804378,0.044476742159900384,-0.04717518876710513
2017-04-19,0.019550206130257066,-0.05511572546423592,-0.04216074800155043,-0.032701552853630245,-0.14972179511219036,-0.16939157800207677,-0.14703218760469122,0.11044261396766206,0.00043036932411640754,-0.0370896144061979,-0.1403085382175566,0.03642300704824929,-0.05963206386758562
2017-04-26,0.018959935547540857,-0.05588396980453397,-0.04125988982627328,-0.02822792116985365,-0.15063199367512134,-0.17131853550264375,-0.1476059760782558,0.11539114698725181,-0.000594821086674356,-0.036382264328905754,-0.1356325640874702,0.03841399891706522,-0.05969698298841033
2017-05-04,0.015629795684338907,-0.05644408581878357,-0.03955678727267792,-0.02988209409370033,-0.14925278164550648,-0.16800112865022065,-0.1447389621773859,0.12187508617856128,0.002898778649280447,-0.03628161418550174,-0.13999190593174746,0.04476236076769603,-0.05068461894459928
2017-05-11,0.013844223059241531,-0.051854415624432736,-0.03549053754120564,-0.02320722145482267,-0.15341399658820218,-0.16949219434496895,-0.14867332121636276,0.1164329452128646,0.011408980058652476,-0.030354465417412723,-0.14519693161455588,0.03893665944834814,-0.06169410841892972
2017-05-18,0.0195859339458248,-0.060368844328707094,-0.03546683916452171,-0.018805461183296977,-0.1542605830177766,-0.17381003312515378,-0.15149579345320338,0.11326631690713192,0.004333047563322023,-0.03347046976530598,-0.14322327335255758,0.028878905053932938,-0.06303449913926522
2017-05-25,0.01599312540612525,-0.06149944850037544,-0.04349899001585931,-0.02227017371619221,-0.15565493696549546,-0.1749931775725611,-0.150527091210195,0.10437624785815491,-0.006503632787095318,-0.03838500686953703,-0.14115072042367305,0.021340725232546036,-0.06380672344218984
2017-06-05,0.0189387334311988,-0.05981646408528172,-0.04764133253646465,-0.022366233916002964,-0.15333219506652648,-0.1733670926498606,-0.14951047921830915,0.09936439529997099,-0.009642296961462671,-0.04188925099484258,-0.1377425962609235,0.01672218707985853,-0.06966674249929732
2017-06-12,0.02300090482921538,-0.060865906451777266,-0.04879435245676454,-0.02559305865310786,-0.1531150156453911,-0.1718440894676566,-0.14975661852831781,0.09305958834163251,-0.007913536490985806,-0.04295841668165862,-0.13906536629731178,0.010421588977428996,-0.0736115571787517
2017-06-19,0.02032763493616854,-0.058708098553298296,-0.05125687527293406,-0.03506297873379901,-0.14862480683024717,-0.1719989707412005,-0.15145914638183114,0.08805602279694102,-0.012623773252245476,-0.046185090608880965,-0.13568212845325628,0.003276950023319772,-0.07673752341587785
2017-06-26,0.020704391140304763,-0.05928045243018694,-0.048530516529721644,-0.03253581869866589,-0.1516697975858814,-0.17450298276212128,-0.1549981915613806,0.07748374371201085,-0.01286571815728926,-0.04405170574572889,-0.13773809907977852,-0.006879793796079284,-0.07875878880085074
2017-07-03,0.017768552131270408,-0.056727403386261505,-0.05254572733825831,-0.04097931191487607,-0.15034977165866178,-0.17172128609075776,-0.15465003562748655,0.07788119925189624,-0.009470355904136937,-0.0455495520345097,-0.13718898335967772,-0.009306214234695296,-0.07586160706751184
2017-07-10,0.014706470210930366,-0.05617928271857089,-0.04806139870092809,-0.04320053219540035,-0.15564099334870948,-0.17375582063286993,-0.16000327267638728,0.0731479257008905,-0.004552452196575184,-0.040884727269218095,-0.13831203517947804,-0.014640970823379723,-0.076914118346662
2017-07-17,0.011369362402149082,-0.04510098015355552,-0.03400650458131246,-0.031562525011324664,-0.16201973624891625,-0.18769709071576515,-0.1758523565490048,0.06948820941539031,0.003915504333990825,-0.025710897106637317,-0.14095912430507732,-0.028589066141299434,-0.08372864303557678
2017-07-24,0.011588540186686222,-0.05604689813276673,-0.03224000660892297,-0.029569543312236046,-0.15954554023334994,-0.1907515057886892,-0.17638768125503806,0.07389437674430208,-0.0010724598540137625,-0.02847630640196315,-0.14027034493913332,-0.026301028757901888,-0.07385576778499661
2017-07-31,0.01602135340488551,-0.056723894058488676,-0.0267178607589659,-0.025891734524069048,-0.15891451219168737,-0.1950059087346624,-0.18098513276431252,0.07421390974676283,0.0026243091401467853,-0.02360022783334875,-0.13506369014520234,-0.031179727646131954,-0.07305773905133589
2017-08-07,0.017666992582495183,-0.06791445892995578,-0.030040690319081055,-0.022587082158364604,-0.1575048440304162,-0.19475417072523443,-0.17894901866948132,0.06902652126581732,0.0016692119154446973,-0.028643508009701755,-0.13345749333129864,-0.032232899233729545,-0.06555310882897955
2017-08-14,0.02346856311965173,-0.0731905684873713,-0.05135207265423604,-0.030938674520791673,-0.15166353268751465,-0.18316369756345668,-0.16649435862580358,0.06970563227540165,-0.002401573137984563,-0.042208050980970205,-0.1333584711062087,-0.02251572327673571,-0.049539081563873565
2017-08-21,0.02061018463851791,-0.0709518399059804,-0.05959000279970319,-0.03479999287634551,-0.15009799950666328,-0.17836578907637934,-0.16045861078702034,0.07310546978233155,-0.0068218821601415056,-0.050046304621153004,-0.1310507980391491,-0.013361399719077769,-0.05073972608753714
2017-08-28,0.021151782343889817,-0.0721311155520909,-0.06215206870848064,-0.028384381836331865,-0.14612044777875335,-0.17891456561903638,-0.15768123833712422,0.08214872698665879,-0.01312584712979133,-0.05579353672997687,-0.12968871565652287,-0.007024712129923976,-0.045682861191419004
2017-09-04,0.020802388153634336,-0.07523843847874939,-0.06600372091968303,-0.02211226558810561,-0.14368612602765948,-0.18391044418573876,-0.16224155852229447,0.0891875593634042,-0.01589387797845724,-0.055564663650357865,-0.12543498760187302,-0.0062592884794566836,-0.0336646810505859
2017-09-11,0.01927798043690815,-0.07284605799497403,-0.06540315746304226,-0.02074185179126884,-0.14606583385107694,-0.1869597591011956,-0.1659383468021042,0.09327931199447252,-0.009733503600023233,-0.051547381999433324,-0.12758201434945424,-0.006584698982958224,-0.03404010163308843
2017-09-18,0.019788237385185783,-0.07425686888809983,-0.06566062741914583,-0.029697838570777298,-0.14565442682369933,-0.18065060598606814,-0.15839756921217799,0.09315751770847204,-0.012875139203177044,-0.05290265694498877,-0.12741210597676297,0.0016028345106036442,-0.0379435713708413
2017-09-25,0.02455669467388048,-0.07834915677677277,-0.07001378018481408,-0.029538647461284047,-0.14066188089163745,-0.1795240919363558,-0.15538520818402587,0.09002852766917721,-0.01662890944334538,-0.05829527717116353,-0.12494881141418455,0.001446771157347013,-0.03062224303601196
2017-10-09,0.028630502243904118,-0.07455151865039757,-0.06032647750287334,-0.039750081730208484,-0.14079926003297588,-0.17699993885313503,-0.15560149438973914,0.09476638393211287,-0.00841106606949087,-0.04997629840592347,-0.12737177687652215,0.0019854727812420223,-0.0408297285314749
2017-10-16,0.027027926323725394,-0.07266947504148924,-0.05551936296323353,-0.04730134299563444,-0.14258696775852456,-0.17706259588039105,-0.15954554423290493,0.08917853010072053,-0.0021495511432946873,-0.04496086269975756,-0.12672271417274972,-0.0017241623872596055,-0.05355096430031492
2017-10-23,0.028313312313034494,-0.06777743801852967,-0.049602526020138094,-0.04242326671832062,-0.14263727475035942,-0.18238135733117136,-0.16553971095120804,0.08652511653233898,-0.001195826410762644,-0.038749064952441015,-0.1255073925292554,-0.01072692403340171,-0.058620789439038486
2017-10-30,0.02900456428579343,-0.061839884574616345,-0.030075227672694195,-0.031249365343582202,-0.14412050128653459,-0.18910253477371608,-0.1747349602920225,0.094651302089971,0.008749333253886955,-0.02133487336016514,-0.12812321696563814,-0.015019482770565936,-0.07199475333081339
2017-11-06,0.02717319412812083,-0.059974634430139714,-0.020173421250126222,-0.017950479154499776,-0.14611931652804475,-0.19735134005070132,-0.18282435159104826,0.10617466775486868,0.012396216436333513,-0.011398751301711021,-0.1294753288961057,-0.013322399933116517,-0.07566589854518357
2017-11-13,0.024998516847127006,-0.05743697982282072,-0.017667799696780784,-0.010283192984594411,-0.14305404883549608,-0.2007387498845678,-0.18486238571450586,0.10252855558448218,0.013573107384544616,-0.011384757403974516,-0.13178939567934617,-0.023040443561579388,-0.07864206660018028
2017-11-20,0.02615958674086733,-0.05235513897864048,-0.02160713349812959,-0.009742712763358261,-0.1377121008556152,-0.19702861025366594,-0.18334068610523083,0.08670663109803607,0.014930572147950835,-0.01568599232841235,-0.12556259652715904,-0.039677887024424256,-0.08949035167851004
2017-11-27,0.023478699871735335,-0.051506092131082586,-0.032065462815048205,-0.021148353078570273,-0.1333780428703158,-0.19435954792941584,-0.18261064575787547,0.08334535459906314,0.017586706089307486,-0.02076614884398209,-0.11385298084593977,-0.04263180284336411,-0.08327016232429985
2017-12-04,0.02271401648167106,-0.05410844823923085,-0.027283394895863563,-0.014701393487171319,-0.13067802499590098,-0.19714520824310106,-0.18598588286576445,0.08568722089232667,0.01812012124763723,-0.017931733210466424,-0.11381331006652559,-0.043326592470003665,-0.08850465290433711
2017-12-11,0.029212326525523746,-0.06278610488714349,-0.025109168374352505,0.0014356856809074293,-0.12173428989191958,-0.20531591059862536,-0.18958070967311452,0.1076324189875134,0.013113670001939996,-0.0226248439650284,-0.10535398356849665,-0.03430332121686396,-0.08179756662857089
2017-12-18,0.0317495124797025,-0.05816663377839474,-0.029331472943579507,-0.004670521530007013,-0.1265649104085538,-0.20161300686165892,-0.1872327854463154,0.10626998983674737,0.012146103295259522,-0.02387826305581394,-0.1123557813482221,-0.030466854584246562,-0.07555416443149862
2017-12-25,0.0328416061653054,-0.05568053325665222,-0.04284401388114156,-0.01459431888603175,-0.12481726972758994,-0.19931274030480917,-0.18406810732318046,0.10700327675953654,0.0006980553615044699,-0.03247910358575501,-0.1084095280968522,-0.02662828965675716,-0.07062315699488418
2018-01-02,0.0321271656349962,-0.05463399573567813,-0.04982680128721579,-0.018160374900196917,-0.11972705147469499,-0.19747677291340454,-0.18214986614311302,0.09790514270716079,-0.0004687014888568999,-0.03563705039451192,-0.10770032840273977,-0.03818452820538397,-0.06600222071204712
2018-01-09,0.030677770540049682,-0.047290191834962296,-0.043430247501392086,-0.01595537233597875,-0.121298489521702,-0.1964604552818284,-0.18401837808608384,0.08333017238075188,0.01343132243199945,-0.02746032042095467,-0.11026229634512964,-0.05530305259365201,-0.07108193072551526
2018-01-16,0.028239979269815623,-0.03193317623332722,-0.03833346737611852,-0.026926863489573915,-0.12636718095521596,-0.19418720932366754,-0.18458442037661982,0.0823872826778326,0.022229820281086058,-0.013490817450138129,-0.11381488443138456,-0.05225972871425221,-0.08524516942096762
2018-01-23,0.03590535192176811,-0.046985796553371886,-0.04415824237896333,-0.04157920730394708,-0.11986520818159953,-0.17908938593706797,-0.1700787780289138,0.08748511917032431,0.024303710001896354,-0.021908687842700954,-0.11174787808869145,-0.0426254806228283,-0.07426715396792699
2018-01-30,0.0372261453402511,-0.041440638491273676,-0.029498139587409336,-0.033005851696951576,-0.12573908318383178,-0.1802855799784078,-0.17355755871485146,0.08187719376081043,0.03246574942103529,-0.012163566244387178,-0.11861251904802783,-0.049645355204785045,-0.08448261932797727
2018-02-06,0.036213502392992876,-0.034252347155711294,-0.026093707646158655,-0.02804554130305931,-0.13127767852374167,-0.1838424264588764,-0.17760705963040654,0.07327890569899416,0.03170736773072489,-0.006634868187145707,-0.12098908760102199,-0.05662691204810087,-0.09343059562306559
2018-02-13,0.023465761276694978,-0.03917373357454677,-0.03857900958709233,-0.036507053949180523,-0.12077984930708512,-0.18173998109281034,-0.17655691750837324,0.08066141720302081,0.034344489563062616,-0.012799089700981902,-0.11151415938506751,-0.05866204128659635,-0.08521649656548765
2018-02-27,0.02319579973570019,-0.03353651909720329,-0.05812027314565117,-0.06530551181565226,-0.10761905101473035,-0.17478211868499716,-0.16882155224383646,0.10005057436150647,0.03654646417589362,-0.022087801245314204,-0.09317976516714727,-0.04641973579768959,-0.07033483351467809
2018-03-06,0.020974252957828354,-0.013891299658968391,-0.057111394743133176,-0.06397989864163842,-0.1121964215551949,-0.17937886510052817,-0.17972819595103448,0.10817223845400704,0.05892386379164381,-0.0013849347016583254,-0.08512235843773387,-0.04809602756451575,-0.07104024844211536
2018-03-13,0.03191705217366461,-0.022136652036921143,-0.05149212214565662,-0.058477148257884935,-0.10988265239858676,-0.17598515112752233,-0.178923424582111,0.09997343922465289,0.060385355289078624,0.0001987826812773613,-0.07901395460324609,-0.05664201348766954,-0.0749722519917279
2018-03-20,0.031579949644674386,-0.026954891068794035,-0.04444825139663645,-0.060170144913841976,-0.11827781588723768,-0.17546756318685172,-0.17921238284958557,0.09814926262808754,0.05418750063914849,0.002663606075546358,-0.07804828670294939,-0.053623190607054415,-0.077217154399592
2018-03-27,0.029759157380433294,-0.020028890562473645,-0.028885929094141064,-0.0643579725273405,-0.1103779200973787,-0.17709821526075506,-0.18400950420535483,0.10784690463361526,0.06243340706961727,0.014412505961618076,-0.06895346439730046,-0.061045229157403263,-0.07079089965256866
2018-04-03,0.033358743572548095,-0.017575834840538596,-0.030820447891929947,-0.07128209214090983,-0.10651110337723844,-0.17727726510604222,-0.18624614489545438,0.11326931025115795,0.06123201158453324,0.012791617796689575,-0.06741701359338928,-0.060033416483506574,-0.06218499846606188
2018-04-12,0.044132973380723146,-0.024545196196275768,-0.0232096041968613,-0.08539063633772835,-0.10116442471180069,-0.16976039348546665,-0.1812564951365283,0.1324473603542505,0.06662960332679382,0.02029165530890334,-0.06281366822219743,-0.03952518239071525,-0.04883280695175545
2018-04-19,0.057509666649490095,-0.04587685971786145,-0.023933207478051693,-0.10040814621387668,-0.09426447259761997,-0.16587484110690565,-0.17809410170697867,0.1453107793404439,0.06270551650667598,0.014888205557465284,-0.04964416946993877,-0.025347638964048753,-0.036142394690643107
2018-04-26,0.05287418222051737,-0.03773889200330865,-0.01992210683232727,-0.10298202187543411,-0.08924993972367522,-0.16673712724970138,-0.1834393175414345,0.16683096482291387,0.07235635492257246,0.02202041672841946,-0.043347724820165266,-0.015083973635313167,-0.027416977624217305
2018-05-07,0.06074537855476675,-0.03863514279059341,-0.02692159909606735,-0.10797485298189798,-0.08525597968582668,-0.15964781744095605,-0.18195733276225584,0.17366536712839703,0.08247757325242419,0.01845593377468776,-0.03558101607023333,-0.01204111826949904,-0.01664088819239466
2018-05-14,0.05340518616227333,-0.016308437692007946,-0.00820080610782003,-0.10442248236381292,-0.09646721184824336,-0.16230880801984626,-0.18769440058835002,0.14825953213566914,0.08883608673735421,0.034578690744116077,-0.047940053037952006,-0.024766542539838253,-0.026811762022716592
