year_month,stock_code,ret_next_month,dominant_factor
2022-01,688008,0.08495821727019504,BIAS_20
2022-01,002252,-0.007487878229914702,VOL_SPIKE_6M
2022-01,601077,0.014084507042253724,UPSHADOW_20
2022-01,000538,-0.00033604064383108145,BIAS_20
2022-01,601808,0.2141990291262137,UPSHADOW_20
2022-01,601360,0.002358490566037874,UPSHADOW_20
2022-02,600115,-0.13351134846461954,BIAS_20
2022-02,002252,-0.10327128810834219,VOL_SPIKE_6M
2022-02,002028,-0.30272399291249497,RET_6M
2022-02,605117,-0.2583737024221453,BIAS_20
2022-02,600926,-0.016007532956685444,BIAS_20
2022-02,600160,-0.1067088607594937,BIAS_20
2022-02,300251,-0.13043299646701179,VOL_SPIKE_6M
2022-02,600027,-0.1768219832735961,UPSHADOW_20
2022-02,601607,0.31209280152550445,VOL_SPIKE_6M
2022-02,300803,-0.03589138134592684,UPSHADOW_20
2022-03,300803,0.15380847416115606,VOL_SPIKE_6M
2022-03,601808,-0.08432976714915041,VOL_SPIKE_6M
2022-03,601456,-0.2900075131480091,VOL_SPIKE_6M
2022-03,600026,0.23268206039076378,BIAS_20
2022-03,688187,-0.10150717268930454,BIAS_20
2022-03,300498,-0.15376056964842,RET_6M
2022-03,600029,0.049429657794676674,VOL_SPIKE_6M
2022-03,300308,-0.031366691560866355,BIAS_20
2022-03,300502,-0.2509841472497073,UPSHADOW_20
2022-03,601998,-0.012106537530266248,UPSHADOW_20
2022-04,601607,0.023288191368181277,VOL_SPIKE_6M
2022-04,000975,0.13030110262934702,VOL_SPIKE_6M
2022-04,600547,-0.04020650441319906,VOL_SPIKE_6M
2022-04,600415,0.05872570912719155,VOL_SPIKE_6M
2022-04,600026,0.29034582132564846,VOL_SPIKE_6M
2022-04,601898,0.059585492227979264,BIAS_20
2022-04,600489,-0.005544005544005581,VOL_SPIKE_6M
2022-04,000617,0.04093740729753792,VOL_SPIKE_6M
2022-04,601018,0.05498981670061087,VOL_SPIKE_6M
2022-04,002422,0.0753197960461578,VOL_SPIKE_6M
2022-05,601898,0.04237978810105947,RET_6M
2022-05,600415,0.04380020643539906,VOL_SPIKE_6M
2022-05,300832,0.12662420382165607,BIAS_20
2022-05,601916,0.022471910112359605,VOL_SPIKE_6M
2022-05,601607,0.0044526901669759145,VOL_SPIKE_6M
2022-05,601018,-0.03281853281853275,VOL_SPIKE_6M
2022-05,600585,0.023578211985590958,UPSHADOW_20
2022-05,601818,0.029880478087649376,UPSHADOW_20
2022-05,000895,0.03387993931951172,RET_6M
