month,stock_code,top_risk_score,rank_in_topn
2020-12,601012,0.23065721028154884,9
2020-12,002600,0.21322935458446096,10
2021-01,600893,1.5737659804748827,1
2021-01,601919,1.5209185301116899,2
2021-01,601633,1.4913079905680338,3
2021-01,600438,1.4076214373530362,4
2021-01,600760,1.388277033748584,5
2021-01,002460,1.3799964614927374,6
2021-01,002709,1.3526417443577516,7
2021-01,600176,1.2008243386513018,8
2021-01,000596,1.119531678100992,9
2021-01,601100,1.1107795613853941,10
2021-02,601058,1.7646856964875162,1
2021-02,601127,1.722676343592934,2
2021-02,000301,1.3599217343707508,3
2021-02,601901,1.1380232151688245,4
2021-02,601633,1.1360048785472316,5
2021-02,002648,1.0679352947112835,6
2021-02,600346,1.0637006482324032,7
2021-02,600875,1.05429920350264,8
2021-02,002415,1.0447938280257567,9
2021-02,688169,0.9827754924534298,10
2021-03,601127,1.212694324773381,1
2021-03,601808,1.1356763096083582,2
2021-03,000301,1.0007980264007332,3
2021-03,002714,0.924093598769122,4
2021-03,601919,0.7948037060193672,5
2021-03,601618,0.791526632211975,6
2021-03,000157,0.7727789682086006,7
2021-03,600031,0.7107566766970412,8
2021-03,300274,0.6819860423487301,9
2021-03,603799,0.5075256591387939,10
2021-04,601919,1.3221055078305781,1
2021-04,000425,1.3181268361666552,2
2021-04,688169,1.2588785748185674,3
2021-04,000963,1.1951709935322214,4
2021-04,603799,1.125447772009691,5
2021-04,600115,0.9291594943053145,6
2021-04,600809,0.9178007121118887,7
2021-04,000301,0.8775480774747483,8
2021-04,000568,0.7429842137511602,9
2021-04,300442,0.7318792853900306,10
2021-05,000963,2.2447988917506336,1
2021-05,601919,2.0786094244749815,2
2021-05,300274,1.3878230766961097,3
2021-05,002920,1.2418556771377354,4
2021-05,000408,1.2188882851069387,5
2021-05,002460,1.1398616910103372,6
2021-05,603260,1.1076237097901178,7
2021-05,600809,1.0579206572927191,8
2021-05,601377,1.0233698023065374,9
2021-05,002648,0.7834980899499537,10
2021-06,000408,1.7824103918973144,1
2021-06,601377,1.6446461505133754,2
2021-06,601919,1.3757506779501874,3
2021-06,002709,1.2392268762510175,4
2021-06,603799,1.1824153999977556,5
2021-06,300059,1.0003949402553376,6
2021-06,600515,0.920545477250675,7
2021-06,300274,0.878510627701282,8
2021-06,688169,0.8116007889683674,9
2021-06,000975,0.7825173586665712,10
2021-07,601919,1.5448356295703127,1
2021-07,002709,1.2578460663784519,2
2021-07,000983,1.20717528029929,3
2021-07,002648,1.1140623471917768,4
2021-07,300759,1.018354974287632,5
2021-07,603799,0.9846788700770897,6
2021-07,601012,0.9090903326294031,7
2021-07,601127,0.9041954795135473,8
2021-07,300274,0.8915038688992101,9
2021-07,603501,0.7961971941035522,10
2021-08,600111,1.680032847884421,1
2021-08,000408,1.6245894985125635,2
2021-08,002460,1.354262431824313,3
2021-08,002466,1.3507417362916943,4
2021-08,000983,1.3185359250073807,5
2021-08,002459,1.2563050798932038,6
2021-08,300394,1.1822370628080294,7
2021-08,600958,0.9689551822531896,8
2021-08,600760,0.9334334741284556,9
2021-08,300442,0.8341291426264432,10
2021-09,600111,1.8600982900490792,1
2021-09,302132,1.521483658792454,2
2021-09,000408,1.3277504725600813,3
2021-09,000983,1.310419017525709,4
2021-09,002460,1.2532293130311292,5
2021-09,000301,1.1456394068748201,6
2021-09,600760,1.0916418768001233,7
2021-09,600958,0.9638762055539916,8
2021-09,002459,0.9395151753247075,9
2021-09,601919,0.9140892904355372,10
2021-10,300661,1.0249839681875457,1
2021-10,601985,0.9949268798875441,2
2021-10,601872,0.8356064877146632,3
2021-10,600958,0.6725994557105331,4
2021-10,002028,0.6672728529698644,5
2021-10,600515,0.574220835319065,6
2021-10,600026,0.5713536698709859,7
2021-10,600482,0.5405721440955048,8
2021-10,300059,0.46789752927811357,9
2021-10,603893,0.367675739658488,10
2021-11,600089,1.5277991918355451,1
2021-11,600039,1.4378805064304148,2
2021-11,600011,1.3431479182563093,3
2021-11,601633,1.2696388772085598,4
2021-11,600009,0.8045857555013832,5
2021-11,600150,0.7821162474416081,6
2021-11,300661,0.778621293314099,7
2021-11,601985,0.7682159517365048,8
2021-11,000625,0.6703451738628537,9
2021-11,600958,0.5948951001251719,10
2021-12,688256,1.6932914687631138,1
2021-12,600039,1.6056527565447025,2
2021-12,002463,1.3240118269506573,3
2021-12,300394,1.242682040981752,4
2021-12,688008,1.2244456862652382,5
2021-12,603893,1.1385268298810938,6
2021-12,002466,1.121569455911081,7
2021-12,302132,1.0250232756413575,8
2021-12,002241,0.9901442700887589,9
2021-12,600010,0.9102563355749105,10
2022-01,600027,1.8781656611301156,1
2022-01,601669,1.3775057223247167,2
2022-01,000999,1.2077056661094414,3
2022-01,601456,1.1665710884872047,4
2022-01,300251,1.1240955654700509,5
2022-01,600039,1.0500155812181624,6
2022-01,300502,1.0021077177744733,7
2022-01,300394,0.8736147845140816,8
2022-01,688008,0.7271025749169479,9
2022-01,002714,0.7146686298909061,10
2022-02,601111,2.2650688007704924,1
2022-02,600029,1.635522459075893,2
2022-02,600009,1.5159178511884293,3
2022-02,600522,1.3757946814799273,4
2022-02,605117,0.8831923946024998,5
2022-02,300033,0.7899208255995344,6
2022-02,002001,0.7542470192417643,7
2022-02,300442,0.5895544953986377,8
2022-02,600570,0.5691364020802391,9
2022-02,300803,0.45895677445688965,10
2022-03,600522,1.3752750150710633,1
2022-03,600039,1.3107144594554327,2
2022-03,300442,1.290726219750741,3
2022-03,300803,1.2859219231904746,4
2022-03,600547,1.227501874364505,5
2022-03,600011,1.200733587532493,6
2022-03,601111,1.0532168183188078,7
2022-03,000999,1.0416640277230678,8
2022-03,688008,0.9854070572300342,9
2022-03,600026,0.8725935172680206,10
2022-04,000975,1.5952280498469262,1
2022-04,601088,1.53444935108075,2
2022-04,002920,1.5177003809960885,3
2022-04,300803,1.311771254504575,4
2022-04,601838,1.2743820771636984,5
2022-04,601236,1.2058573958123502,6
2022-04,000983,1.1579273190714794,7
2022-04,600372,1.128179606878562,8
2022-04,600522,0.8205975295273811,9
2022-04,600026,0.8141547707885696,10
2022-05,300803,2.246463827690744,1
2022-05,600026,1.7418346330936982,2
2022-05,000983,1.2282315999814224,3
2022-05,600233,0.8948231594020135,4
2022-05,300059,0.8515435594837564,5
2022-05,002920,0.6765525267085333,6
2022-05,000975,0.5493145850097414,7
2022-05,601236,0.5428566251358815,8
2022-05,600115,0.5337246163514552,9
2022-05,601669,0.38339376162077593,10
2022-06,601872,2.162332329165147,1
2022-06,600026,2.146397089082316,2
2022-06,600233,1.1216568414226225,3
2022-06,000983,1.085989254598607,4
2022-06,000408,1.0825529775045648,5
2022-06,600188,1.0523389107357346,6
2022-06,300442,0.7907845917209955,7
2022-06,000975,0.7543779881924884,8
2022-06,600089,0.708685809565049,9
2022-06,302132,0.7011077450176019,10
2022-07,300803,1.4569603621289353,1
2022-07,601127,1.4492445821988782,2
2022-07,600026,1.038817181986437,3
2022-07,600009,1.009636333682895,4
2022-07,688303,0.9544342461371461,5
2022-07,600048,0.9142474452149645,6
2022-07,300442,0.7327905149779287,7
2022-07,601788,0.6720467938287388,8
2022-07,000596,0.623710409120378,9
2022-07,000983,0.4500456617359502,10
2022-08,600026,1.5409455661371625,1
2022-08,601127,1.5100304323618627,2
2022-08,300274,1.4756759267931614,3
2022-08,600160,1.3758607748516574,4
2022-08,601872,1.301713044039135,5
2022-08,000301,1.147533707592165,6
2022-08,300316,1.1088675322855797,7
2022-08,000975,1.0865246035687846,8
2022-08,601058,0.9078901423772083,9
2022-08,600010,0.8202603955529773,10
2022-09,600026,1.509002985569453,1
2022-09,600803,1.2031636868499695,2
2022-09,605117,1.1151950302910034,3
2022-09,000596,1.0477098143615589,4
2022-09,601872,0.9520963897116915,5
2022-09,600150,0.7962518160757809,6
2022-09,600025,0.7137468297234509,7
2022-09,688082,0.5971754645511713,8
2022-09,600009,0.5652799026678514,9
2022-09,300251,0.5540483884997465,10
2022-10,601872,1.5187296534098467,1
2022-10,000983,1.4600415153094644,2
2022-10,688111,1.2741617059778594,3
2022-10,600026,1.2647618869594275,4
2022-10,600600,1.1927009355399592,5
2022-10,300832,1.14615149969695,6
2022-10,000975,1.1400113873424642,7
2022-10,600926,0.8560492565359628,8
2022-10,600150,0.6713543311250033,9
2022-10,600009,0.6662775166895331,10
2022-11,688111,2.3008440902971143,1
2022-11,300832,2.2028169621571165,2
2022-11,600588,1.7335241749767523,3
2022-11,300442,1.3199727382805588,4
2022-11,688082,1.0238241867187443,5
2022-11,300502,1.0173179535038097,6
2022-11,300316,0.8934457273233956,7
2022-11,300274,0.8679408593040363,8
2022-11,605117,0.7676640388084723,9
2022-11,688187,0.6819969874841831,10
2022-12,600050,1.63272994361887,1
2022-12,601186,1.2070358419260103,2
2022-12,000975,1.1329455628535636,3
2022-12,600029,0.890073477922407,4
2022-12,601698,0.8145687070323986,5
2022-12,300803,0.735402782144232,6
2022-12,600061,0.7257503975282613,7
2022-12,600588,0.7091222044101277,8
2022-12,301236,0.647903970558839,9
2022-12,688008,0.5662738237937632,10
2023-01,002252,1.7372322744744635,1
2023-01,600161,1.6137954332119577,2
2023-01,601021,1.371708545082425,3
2023-01,600029,1.1115787609115473,4
2023-01,600570,1.0260368016465655,5
2023-01,600115,0.9984307424793643,6
2023-01,600674,0.8759162537561973,7
2023-01,601298,0.8255700604968976,8
2023-01,300251,0.822090045460474,9
2023-01,601111,0.7912292697604932,10
2023-02,300803,1.5778318157589526,1
2023-02,300782,1.473993784399784,2
2023-02,600570,1.4394919309676615,3
2023-02,600050,1.2724231189487971,4
2023-02,603993,0.9385026673923871,5
2023-02,600061,0.8474695625893532,6
2023-02,000975,0.8063496667174959,7
2023-02,301236,0.7841423444273069,8
2023-02,300442,0.7305890218723271,9
2023-02,300274,0.5966752079529102,10
2023-03,300502,1.5822652780301136,1
2023-03,300418,1.2873927048456058,2
2023-03,603893,1.0340218672633459,3
2023-03,000100,0.9667527955435931,4
2023-03,000338,0.9172318675569529,5
2023-03,300476,0.8278003487286913,6
2023-03,000983,0.6284242598977849,7
2023-03,688223,0.5898190526501297,8
2023-03,002601,0.4888832159859775,9
2023-03,002600,0.46034905939896675,10
2023-04,300394,1.7038510720964553,1
2023-04,002463,1.3673990238368792,2
2023-04,002916,0.9307493999858781,3
2023-04,603893,0.8820185065602791,4
2023-04,300442,0.8559554334662691,5
2023-04,688126,0.8244103789096935,6
2023-04,601298,0.7511236825825556,7
2023-04,603369,0.7174719742206362,8
2023-04,002938,0.6114303910456026,9
2023-04,600482,0.31676638958717246,10
2023-05,000617,1.0731308492723866,1
2023-05,000977,0.9081645860487048,2
2023-05,601318,0.878071372340542,3
2023-05,601618,0.8266239685596347,4
2023-05,601800,0.8085441283470198,5
2023-05,300498,0.3361327797536132,6
2023-05,000807,0.32600646781743625,7
2023-05,301269,0.32222594287738754,8
2023-05,600482,0.251631913965256,9
2023-05,300442,0.2294468569684426,10
2023-06,688256,2.012699073142934,1
2023-06,300418,1.399535257163051,2
2023-06,600150,1.3379787057588888,3
2023-06,688082,1.1991233105118044,4
2023-06,600011,1.176314438391266,5
2023-06,688111,1.1485762460609201,6
2023-06,600027,1.1153836330544207,7
2023-06,600482,0.952528376716537,8
2023-06,300442,0.874067817207359,9
2023-06,002230,0.8332226311510613,10
2023-07,600150,2.0680872911088177,1
2023-07,300308,1.7367723083460587,2
2023-07,601689,1.5092113368047824,3
2023-07,300502,1.4223141691596515,4
2023-07,601698,1.2868416168945398,5
2023-07,601857,1.0140380001069405,6
2023-07,600276,0.8975762400064473,7
2023-07,688169,0.8151011686625483,8
2023-07,601058,0.789470830449972,9
2023-07,603019,0.7610586407244037,10
2023-08,688169,1.267436694512317,1
2023-08,000100,1.014857032061528,2
2023-08,601127,0.940114351678514,3
2023-08,300476,0.8819118814215323,4
2023-08,000977,0.6149341337731021,5
2023-08,600010,0.5432949505398302,6
2023-08,600415,0.5264399908315697,7
2023-08,002236,0.4158234898231744,8
2023-08,600918,0.40653556103690636,9
2023-08,000596,0.3918695509457,10
2023-09,688169,1.2510882308631026,1
2023-09,601138,1.0131507356052634,2
2023-09,688012,0.9425286161137466,3
2023-09,601336,0.7890808594132082,4
2023-09,300394,0.784194584980293,5
2023-09,688082,0.735283535218885,6
2023-09,002236,0.7270488864071659,7
2023-09,000596,0.6412842789740637,8
2023-09,601318,0.6219130045043788,9
2023-09,603259,0.5929834800334682,10
2023-10,601127,1.9894290769588299,1
2023-10,601898,1.3067321491234598,2
2023-10,688169,1.1538924628655722,3
2023-10,301236,1.0316346427344878,4
2023-10,300476,0.9833819001179835,5
2023-10,601059,0.9460156957818787,6
2023-10,601808,0.8359400579728837,7
2023-10,601857,0.647445253928485,8
2023-10,601138,0.6034192175372984,9
2023-10,002920,0.5521055778226167,10
2023-11,000338,2.015008964752679,1
2023-11,301236,1.891993440739978,2
2023-11,300759,1.1220697366609618,3
2023-11,601077,0.9829541956591954,4
2023-11,600026,0.6565937112999896,5
2023-11,000596,0.6090662924377854,6
2023-11,688271,0.5679181715182791,7
2023-11,002475,0.5543159047766286,8
2023-11,600887,0.5373460351825554,9
2023-11,002311,0.5064760139731873,10
2023-12,301236,1.4207375804421605,1
2023-12,605499,1.403334083898105,2
2023-12,688047,1.1141486954936723,3
2023-12,300759,1.0268784470217724,4
2023-12,601898,1.0097704179549172,5
2023-12,000408,0.8757104216898006,6
2023-12,600160,0.8464092213249366,7
2023-12,600015,0.7311692829431032,8
2023-12,600188,0.711618798843785,9
2023-12,300661,0.6861810367531611,10
2024-01,301236,2.281538564759839,1
2024-01,688506,1.6585525401769803,2
2024-01,300782,1.2915986692085335,3
2024-01,688169,0.8355363471536874,4
2024-01,000100,0.8157737280859136,5
2024-01,002625,0.8107517026535911,6
2024-01,600183,0.6885048089647428,7
2024-01,601878,0.6597626851237842,8
2024-01,000975,0.42835859465041815,9
2024-01,601127,0.35114271681621095,10
2024-02,601009,1.269343540195857,1
2024-02,600023,1.1468482732509788,2
2024-02,601077,0.8327411550318701,3
2024-02,688506,0.8148160780068829,4
2024-02,600050,0.6869098197941402,5
2024-02,600061,0.57674477593173,6
2024-02,600362,0.5593035816712173,7
2024-02,601136,0.5370955293579538,8
2024-02,601018,0.5341976037929123,9
2024-02,601319,0.5222021239291088,10
2024-03,600160,1.7819693590844405,1
2024-03,600066,1.3588804396243739,2
2024-03,300418,1.2400783287050952,3
2024-03,601127,1.0520924822328943,4
2024-03,002916,0.9977039370112185,5
2024-03,688506,0.9616779283809336,6
2024-03,300476,0.917628660090796,7
2024-03,601136,0.8255205606187747,8
2024-03,601825,0.6354863260258578,9
2024-03,688047,0.577392418106057,10
2024-04,300442,1.8652245093542927,1
2024-04,603296,1.4407351239752342,2
2024-04,300347,0.9212579703160506,3
2024-04,601857,0.8759232710393894,4
2024-04,300476,0.8080506643523998,5
2024-04,300502,0.6823507699658047,6
2024-04,002028,0.5590431752586303,7
2024-04,601898,0.4919969565150652,8
2024-04,600219,0.4663798657381613,9
2024-04,601456,0.424373519023027,10
2024-05,300476,1.5521096792467364,1
2024-05,601919,1.0539339101036176,2
2024-05,600219,1.0349792692804207,3
2024-05,300394,0.8906098463726494,4
2024-05,601766,0.7729082668244358,5
2024-05,601136,0.7360749566194161,6
2024-05,600938,0.703617805030966,7
2024-05,000425,0.6748579646518542,8
2024-05,601229,0.5615800345477733,9
2024-05,000975,0.5132535313367104,10
2024-06,688506,1.2748849179793564,1
2024-06,601808,0.9493951559920876,2
2024-06,300502,0.9337531932556018,3
2024-06,605499,0.8943262078206391,4
2024-06,600875,0.7798524552375465,5
2024-06,601985,0.7419125455240183,6
2024-06,601601,0.6233758717062777,7
2024-06,601857,0.6208398801314701,8
2024-06,688047,0.6198059819792865,9
2024-06,002459,0.5142890352468811,10
2024-07,002384,1.9617237873092757,1
2024-07,300308,1.685932564668539,2
2024-07,601919,1.550395399336109,3
2024-07,002463,1.5093646659195898,4
2024-07,300502,1.3728843312913073,5
2024-07,600938,1.0405042604893362,6
2024-07,600066,0.9488928947116628,7
2024-07,600219,0.8688733334960718,8
2024-07,600803,0.7431453571954513,9
2024-07,605499,0.7328189691561663,10
2024-08,002028,1.113323538452627,1
2024-08,688047,0.9922781294699566,2
2024-08,603893,0.8058999429044998,3
2024-08,600276,0.6204487745311346,4
2024-08,600999,0.5268819004070786,5
2024-08,601318,0.5053236842842518,6
2024-08,601298,0.48256840571603304,7
2024-08,301269,0.33083159619980396,8
2024-08,601136,0.3195616472605541,9
2024-08,600018,0.3023661197050686,10
2024-09,688256,1.7044876689312485,1
2024-09,000999,1.0620835844379832,2
2024-09,605117,0.959075494756526,3
2024-09,601601,0.7862733656568188,4
2024-09,601211,0.5618520033368248,5
2024-09,601698,0.5198766619031813,6
2024-09,601318,0.3887356811153302,7
2024-09,688169,0.37404521202532237,8
2024-09,300442,0.32114662640971037,9
2024-09,603993,0.31209099249162087,10
2024-10,600061,1.177545248354314,1
2024-10,601236,1.0411222103165831,2
2024-10,600999,1.0280401178648633,3
2024-10,000617,1.0069331823181031,4
2024-10,601601,0.9831889211665052,5
2024-10,688256,0.7992686980607766,6
2024-10,601628,0.7267412381007147,7
2024-10,300866,0.7168359104103934,8
2024-10,300628,0.650042561906852,9
2024-10,002384,0.369647937145246,10
2024-11,603893,1.7000999964267636,1
2024-11,000617,1.5708530408301344,2
2024-11,688012,1.5618078962434505,3
2024-11,002384,1.4796845208351064,4
2024-11,002600,1.4203298888147933,5
2024-11,600061,0.9779854204905595,6
2024-11,300394,0.9639036544076328,7
2024-11,601066,0.876787918659281,8
2024-11,300476,0.7032143746721353,9
2024-11,688223,0.6941935834731924,10
2024-12,688047,1.6376583165853833,1
2024-12,002709,1.5766620886837885,2
2024-12,301269,1.3778879475065606,3
2024-12,601698,1.2831271343726214,4
2024-12,600588,1.274350162577934,5
2024-12,002460,1.2399307882287092,6
2024-12,000301,1.0683385063312119,7
2024-12,603296,0.8655441566539099,8
2024-12,600010,0.7361794308944034,9
2024-12,688303,0.7327837290851393,10
2025-01,002625,1.5058091841855767,1
2025-01,688256,1.3470745245653317,2
2025-01,601456,1.0915104286217625,3
2025-01,300866,0.8422808421270882,4
2025-01,601319,0.7948778575181241,5
2025-01,603986,0.7761711695628045,6
2025-01,601728,0.7532585891507051,7
2025-01,601238,0.6216780188893128,8
2025-01,601601,0.552241269658247,9
2025-01,603259,0.5271015789883486,10
2025-02,601689,1.8507314294727153,1
2025-02,300866,1.434591666224537,2
2025-02,603296,1.4188599826382706,3
2025-02,000408,1.3389627295194078,4
2025-02,300628,0.8007268163140877,5
2025-02,688041,0.6929771808572356,6
2025-02,002625,0.6593322627531213,7
2025-02,002311,0.6557517740230153,8
2025-02,601808,0.45490786632753666,9
2025-02,601058,0.4431838000029629,10
2025-03,600050,1.4497225376920637,1
2025-03,688256,1.417683260531334,2
2025-03,300442,1.2434097367963934,3
2025-03,601728,1.1542124412356303,4
2025-03,688111,1.088037860658118,5
2025-03,300014,1.0674879207445778,6
2025-03,002709,0.8071105965490307,7
2025-03,600588,0.7796708047211626,8
2025-03,002460,0.7089482245095884,9
2025-03,601877,0.6176952743254611,10
2025-04,301269,0.9487455264470597,1
2025-04,300866,0.9415756390010128,2
2025-04,002384,0.6728534870629109,3
2025-04,000651,0.6554861942878165,4
2025-04,000975,0.6524283658704128,5
2025-04,601018,0.6405386974017245,6
2025-04,601916,0.5984417411229063,7
2025-04,300442,0.49666009561680347,8
2025-04,600015,0.4964537022045228,9
2025-04,300803,0.4780915383395975,10
2025-05,603986,1.290693684815772,1
2025-05,688506,1.240763683404999,2
2025-05,300866,1.2020358357603464,3
2025-05,000408,1.1629130725422974,4
2025-05,002422,1.1355555858327726,5
2025-05,601100,1.0806011139016207,6
2025-05,601689,0.9676789522367968,7
2025-05,000977,0.8302376658883909,8
2025-05,300661,0.6273369263215887,9
2025-05,600926,0.5408126757195619,10
2025-06,600926,1.6777573462997684,1
2025-06,688506,1.5410746829103157,2
2025-06,601009,1.4552072988322873,3
2025-06,601838,1.1228629536291908,4
2025-06,000661,0.9948651644380128,5
2025-06,601318,0.898293684593662,6
2025-06,002625,0.8680282553061514,7
2025-06,601939,0.5885891169743986,8
2025-06,601077,0.5583838003684889,9
2025-06,301269,0.49709486975334494,10
2025-07,302132,2.090456251516808,1
2025-07,002384,1.7370888699257756,2
2025-07,300502,1.5166129897747964,3
2025-07,002916,1.2001689990103621,4
2025-07,601059,1.1406439049945285,5
2025-07,002938,1.0836429485278605,6
2025-07,688082,1.0807882639483466,7
2025-07,603296,0.8866927354527507,8
2025-07,688008,0.8692813705030444,9
2025-07,600183,0.7986093415979711,10
2025-08,600875,1.7925856508923972,1
2025-08,601669,1.763007763379375,2
2025-08,603259,1.7082397087812065,3
2025-08,600570,1.5909561031616017,4
2025-08,002736,1.405488552707765,5
2025-08,002938,1.357303620918407,6
2025-08,002466,1.2366164656679164,7
2025-08,002384,0.9564351688251211,8
2025-08,688506,0.8514079598508195,9
2025-08,688082,0.8395870486560566,10
2025-09,600111,1.7458586961196416,1
2025-09,300394,1.670144571938423,2
2025-09,688303,1.6643621210356245,3
2025-09,601698,1.6525775105320506,4
2025-09,688082,1.4333297917338677,5
2025-09,300502,1.3110956400612697,6
2025-09,300308,1.263120574550686,7
2025-09,603259,1.1936922747789191,8
2025-09,002384,1.1656139910504275,9
2025-09,688041,1.0445128663255654,10
2025-10,300274,2.2067088995456032,1
2025-10,300014,2.0826071433830267,2
2025-10,603799,2.0310888600139383,3
2025-10,002709,1.8125843975082496,4
2025-10,688008,1.809869391735441,5
2025-10,688472,1.7259189395453272,6
2025-10,300316,1.6911920461544998,7
2025-10,300803,1.522648013914964,8
2025-10,603019,1.4637134245375103,9
2025-10,002600,1.4215450909332477,10
2025-11,300274,2.034307259399772,1
2025-11,002709,1.7217783705268457,2
2025-11,601600,1.704939845008576,3
2025-11,002460,1.6536544517362028,4
2025-11,300308,1.5977840447340683,5
2025-11,600219,1.5212333025269378,6
2025-11,002466,1.378969101793634,7
2025-11,601138,1.1172630504376284,8
2025-11,603799,0.946449623935677,9
2025-11,300418,0.8251697070881774,10
